DATE,LOL,HON,DO2,GW2,XIV,WOW,ESO,EQN,WIS
2014-06-13 22:20,57,1,50,3,12,4,11,1,23
2014-06-13 22:30,53,1,22,7,13,9,18,1,16
2014-06-13 22:40,57,1,22,6,27,8,9,1,15
2014-06-13 22:50,52,1,37,5,16,9,17,1,18
2014-06-13 23:00,41,1,23,3,16,9,12,1,9
2014-06-13 23:10,45,1,44,7,12,8,10,1,23
2014-06-13 23:20,54,2,31,3,13,4,9,1,16
2014-06-13 23:30,47,1,35,4,5,16,11,1,15
2014-06-13 23:40,33,2,31,6,8,8,11,1,24
2014-06-13 23:50,48,1,43,6,11,6,11,1,21
2014-06-14 00:00,57,1,20,2,18,9,11,1,17
2014-06-14 00:10,62,15,46,5,16,7,7,1,22
2014-06-14 00:20,66,2,29,4,16,14,11,1,15
2014-06-14 00:30,59,3,36,5,23,6,8,2,10
2014-06-14 00:40,41,2,22,3,13,10,5,1,14
2014-06-14 00:50,48,1,35,8,23,6,7,1,17
2014-06-14 01:00,53,1,27,2,12,10,4,1,22
2014-06-14 01:10,47,1,26,3,9,10,10,2,17
2014-06-14 01:20,43,1,28,7,12,15,10,1,20
2014-06-14 01:30,40,1,18,3,12,7,7,2,23
2014-06-14 01:40,38,1,30,3,14,8,10,1,12
2014-06-14 01:50,44,1,31,10,15,7,5,1,15
2014-06-14 02:00,34,1,22,1,6,5,2,1,13
2014-06-14 02:10,32,3,21,1,13,4,4,1,9
2014-06-14 02:20,33,1,29,4,11,7,11,1,17
2014-06-14 02:30,46,1,30,5,5,5,12,1,14
2014-06-14 02:40,30,1,23,4,12,4,8,1,20
2014-06-14 02:50,34,1,27,1,10,2,8,3,8
2014-06-14 03:00,49,1,30,3,8,11,9,1,13
2014-06-14 03:10,37,1,42,6,17,5,8,1,17
2014-06-14 03:20,46,1,44,7,13,7,7,1,19
2014-06-14 03:30,38,1,39,2,11,11,7,1,13
2014-06-14 03:40,59,1,18,4,15,8,3,1,18
2014-06-14 03:50,62,1,39,6,9,8,11,1,12
2014-06-14 04:00,43,1,33,2,11,8,4,1,11
2014-06-14 04:10,39,2,30,2,11,3,6,1,17
2014-06-14 04:20,67,1,45,2,19,9,12,1,17
2014-06-14 04:30,37,2,39,3,11,9,5,1,25
2014-06-14 04:40,33,1,27,4,16,5,5,1,24
2014-06-14 04:50,46,1,39,6,13,13,6,1,19
2014-06-14 05:00,54,1,25,4,11,5,10,1,18
2014-06-14 05:10,36,1,37,4,15,10,2,3,14
2014-06-14 05:20,52,2,39,5,8,10,6,1,17
2014-06-14 05:30,35,1,37,2,9,4,5,1,10
2014-06-14 05:40,58,4,29,2,11,10,6,1,10
2014-06-14 05:50,41,1,34,1,11,9,8,2,18
2014-06-14 06:00,48,2,38,3,13,9,4,1,10
2014-06-14 06:10,49,9,28,5,12,5,8,1,12
2014-06-14 06:20,54,1,46,5,19,6,5,2,13
2014-06-14 06:30,54,3,37,6,15,13,6,1,13
2014-06-14 06:40,46,1,36,5,10,6,8,1,16
2014-06-14 06:50,55,1,53,6,19,22,7,1,19
2014-06-14 07:00,44,1,38,1,9,8,8,1,13
2014-06-14 07:10,57,2,39,2,194,4,7,1,26
2014-06-14 07:20,50,2,52,6,123,14,4,2,17
2014-06-14 07:30,35,1,39,4,187,8,8,1,25
2014-06-14 07:40,40,2,28,4,116,5,11,1,13
2014-06-14 07:50,52,1,51,5,32,12,7,1,27
2014-06-14 08:00,46,1,42,3,11,12,2,2,23
2014-06-14 08:10,56,1,49,4,14,10,8,1,21
2014-06-14 08:20,47,1,57,1,11,9,6,2,19
2014-06-14 08:30,61,1,41,3,21,9,12,1,14
2014-06-14 08:40,1,1,1,1,1,1,1,1,1
2014-06-14 08:50,1,1,1,1,1,1,1,1,1
2014-06-14 09:00,1,1,1,1,1,1,1,1,1
2014-06-14 09:10,67,2,42,7,17,3,10,1,35
2014-06-14 09:20,67,3,169,11,13,8,9,1,15
2014-06-14 09:30,50,1,151,8,12,7,8,1,26
2014-06-14 09:40,76,1,35,4,6,9,8,3,28
2014-06-14 09:50,69,1,98,6,12,11,15,2,24
2014-06-14 10:00,75,4,64,8,8,7,12,2,27
2014-06-14 10:10,67,4,57,2,9,8,17,11,24
2014-06-14 10:20,80,1,61,9,9,9,7,5,16
2014-06-14 10:30,64,10,48,7,8,10,8,2,28
2014-06-14 10:40,87,3,37,5,11,6,19,1,26
2014-06-14 10:50,93,1,71,10,19,9,12,1,35
2014-06-14 11:00,60,1,68,8,14,12,19,1,20
2014-06-14 11:10,69,3,57,11,12,17,17,2,29
2014-06-14 11:20,93,1,55,12,10,11,10,1,38
2014-06-14 11:30,63,2,38,3,15,9,17,1,23
2014-06-14 11:40,66,1,25,7,10,12,18,3,23
2014-06-14 11:50,129,1,41,8,12,15,13,1,33
2014-06-14 12:00,94,1,33,3,14,32,13,1,25
2014-06-14 12:10,95,2,55,6,14,10,11,1,27
2014-06-14 12:20,106,1,43,9,13,17,19,1,36
2014-06-14 12:30,97,1,41,4,18,16,11,5,28
2014-06-14 12:40,100,1,45,7,23,19,21,2,32
2014-06-14 12:50,77,1,36,4,22,18,13,1,35
2014-06-14 13:00,97,1,24,12,19,7,10,1,29
2014-06-14 13:10,139,14,59,17,17,9,10,3,31
2014-06-14 13:20,104,1,46,22,23,20,14,4,19
2014-06-14 13:30,93,1,41,7,18,11,11,1,17
2014-06-14 13:40,76,1,28,3,8,10,9,1,18
2014-06-14 13:50,105,1,44,48,14,20,14,1,34
2014-06-14 14:00,60,1,35,4,19,5,6,1,26
2014-06-14 14:10,70,2,34,12,13,12,13,1,31
2014-06-14 14:20,66,1,26,3,16,16,12,2,30
2014-06-14 14:30,62,1,34,6,14,9,16,2,28
2014-06-14 14:40,64,1,45,6,7,15,9,4,22
2014-06-14 14:50,96,1,28,8,9,12,12,1,29
2014-06-14 15:00,73,1,33,8,11,43,13,1,23
2014-06-14 15:10,111,1,17,3,6,7,11,1,23
2014-06-14 15:20,87,1,27,5,12,9,10,1,28
2014-06-14 15:30,73,1,13,7,9,12,10,1,24
2014-06-14 15:40,70,1,23,12,9,8,18,1,24
2014-06-14 15:50,83,1,24,5,15,15,22,1,24
2014-06-14 16:00,77,1,24,11,9,9,14,2,24
2014-06-14 16:10,90,4,27,7,16,7,8,2,29
2014-06-14 16:20,95,2,29,8,15,14,12,2,31
2014-06-14 16:30,68,1,38,7,16,16,10,1,16
2014-06-14 16:40,84,1,35,3,9,6,11,2,24
2014-06-14 16:50,84,1,37,9,17,18,17,2,24
2014-06-14 17:00,60,2,29,1,10,7,11,2,24
2014-06-14 17:10,64,2,26,6,17,11,9,1,25
2014-06-14 17:20,78,1,26,8,18,9,11,1,25
2014-06-14 17:30,68,2,18,2,6,11,14,1,23
2014-06-14 17:40,74,1,18,3,8,8,15,1,26
2014-06-14 17:50,80,1,32,6,13,19,18,2,36
2014-06-14 18:00,72,1,25,4,7,9,8,1,23
2014-06-14 18:10,97,27,48,3,14,5,10,1,32
2014-06-14 18:20,79,1,22,3,8,9,11,1,30
2014-06-14 18:30,71,1,16,5,12,40,15,1,26
2014-06-14 18:40,70,1,29,5,12,7,11,1,32
2014-06-14 18:50,70,1,25,5,6,8,15,1,19
2014-06-14 19:00,70,1,18,4,8,11,19,1,22
2014-06-14 19:10,85,1,43,5,15,14,7,1,31
2014-06-14 19:20,68,1,48,6,28,22,12,3,42
2014-06-14 19:30,75,1,48,3,8,20,8,3,25
2014-06-14 19:40,69,1,38,14,25,17,13,1,32
2014-06-14 19:50,94,1,29,3,24,12,14,1,21
2014-06-14 20:00,83,4,24,4,5,8,4,1,20
2014-06-14 20:10,67,1,30,8,14,6,10,1,28
2014-06-14 20:20,75,1,32,11,10,12,7,1,25
2014-06-14 20:30,80,2,35,9,8,5,4,1,25
2014-06-14 20:40,62,1,38,6,9,15,19,2,28
2014-06-14 20:50,93,2,45,9,16,19,14,1,27
2014-06-14 21:00,72,1,55,8,12,12,11,2,30
2014-06-14 21:10,89,1,44,9,13,19,11,1,38
2014-06-14 21:20,102,1,50,11,12,12,7,1,28
2014-06-14 21:30,75,2,37,3,8,8,12,1,29
2014-06-14 21:40,89,2,21,6,9,4,13,1,23
2014-06-14 21:50,137,1,38,6,10,12,17,1,14
2014-06-14 22:00,151,1,38,4,14,6,13,1,20
2014-06-14 22:10,104,2,18,2,11,3,5,1,10
2014-06-14 22:20,130,1,57,12,11,8,6,1,16
2014-06-14 22:30,125,1,31,3,12,10,10,1,24
2014-06-14 22:40,107,1,36,4,11,6,10,1,26
2014-06-14 22:50,120,1,48,3,11,12,10,1,21
2014-06-14 23:00,98,4,37,4,20,3,14,2,17
2014-06-14 23:10,92,1,46,8,15,11,12,1,14
2014-06-14 23:20,98,1,55,5,14,7,13,2,13
2014-06-14 23:30,73,1,27,2,11,5,6,1,19
2014-06-14 23:40,95,1,30,4,11,7,14,1,22
2014-06-14 23:50,77,1,42,4,9,8,12,1,25
2014-06-15 00:00,71,1,29,3,7,7,11,1,14
2014-06-15 00:10,63,3,36,7,10,10,10,1,21
2014-06-15 00:20,82,1,32,6,15,12,11,1,21
2014-06-15 00:30,58,1,41,1,7,4,8,1,15
2014-06-15 00:40,47,1,32,7,6,6,14,1,15
2014-06-15 00:50,45,1,42,4,15,12,10,1,11
2014-06-15 01:00,41,1,18,3,10,10,8,2,9
2014-06-15 01:10,51,1,38,5,11,13,7,2,24
2014-06-15 01:20,60,1,33,4,9,4,8,1,13
2014-06-15 01:30,45,1,37,2,4,7,7,1,10
2014-06-15 01:40,47,1,34,4,12,10,8,1,15
2014-06-15 01:50,42,1,24,3,10,10,11,1,10
2014-06-15 02:00,54,1,41,6,7,4,13,1,9
2014-06-15 02:10,44,1,31,4,5,8,5,1,10
2014-06-15 02:20,50,1,29,7,14,3,5,2,21
2014-06-15 02:30,41,1,19,6,7,7,8,1,9
2014-06-15 02:40,32,1,30,2,12,10,12,1,13
2014-06-15 02:50,37,1,27,9,21,9,12,1,13
2014-06-15 03:00,41,1,26,3,8,10,9,1,16
2014-06-15 03:10,54,4,26,5,9,5,5,1,18
2014-06-15 03:20,57,1,24,3,15,10,6,1,18
2014-06-15 03:30,30,1,37,4,14,6,3,2,9
2014-06-15 03:40,46,1,25,1,12,6,8,1,12
2014-06-15 03:50,57,1,30,4,20,8,8,2,11
2014-06-15 04:00,40,1,30,2,13,8,9,1,20
2014-06-15 04:10,45,1,29,7,10,4,9,1,10
2014-06-15 04:20,56,1,40,2,17,11,8,2,7
2014-06-15 04:30,34,2,52,3,9,12,4,1,10
2014-06-15 04:40,38,1,25,4,3,5,9,2,7
2014-06-15 04:50,46,1,30,4,11,8,10,2,15
2014-06-15 05:00,34,2,35,3,7,10,3,1,11
2014-06-15 05:10,50,1,32,3,11,9,4,1,15
2014-06-15 05:20,36,1,33,3,13,7,8,1,14
2014-06-15 05:30,40,1,30,4,11,9,5,1,13
2014-06-15 05:40,55,2,49,4,9,11,9,1,12
2014-06-15 05:50,61,1,40,4,7,11,8,3,11
2014-06-15 06:00,47,1,36,4,10,6,7,1,14
2014-06-15 06:10,62,2,28,4,16,14,10,1,15
2014-06-15 06:20,71,1,28,9,10,7,8,1,13
2014-06-15 06:30,43,1,45,2,7,20,8,1,23
2014-06-15 06:40,41,5,37,8,8,3,3,2,17
2014-06-15 06:50,59,1,43,1,11,11,8,1,26
2014-06-15 07:00,42,1,34,7,11,6,6,1,23
2014-06-15 07:10,51,4,64,6,14,9,6,1,18
2014-06-15 07:20,54,1,55,8,12,5,6,2,19
2014-06-15 07:30,65,1,42,5,14,6,3,2,29
2014-06-15 07:40,58,1,52,11,17,9,6,1,16
2014-06-15 07:50,56,3,262,4,12,10,8,1,24
2014-06-15 08:00,39,2,50,2,11,6,7,2,14
2014-06-15 08:10,49,2,48,4,12,7,5,1,15
2014-06-15 08:20,59,1,50,6,11,9,3,1,29
2014-06-15 08:30,81,1,45,4,9,11,6,1,18
2014-06-15 08:40,85,1,40,4,10,8,3,2,22
2014-06-15 08:50,95,1,50,6,10,16,5,2,22
2014-06-15 09:00,79,1,41,3,12,12,12,1,12
2014-06-15 09:10,75,1,38,14,14,12,10,1,25
2014-06-15 09:20,123,3,40,2,13,13,3,2,16
2014-06-15 09:30,112,1,59,3,17,15,6,1,15
2014-06-15 09:40,81,1,54,4,10,7,10,2,28
2014-06-15 09:50,115,2,56,4,12,11,15,1,33
2014-06-15 10:00,70,1,44,7,10,13,7,1,20
2014-06-15 10:10,95,1,45,6,40,11,3,2,22
2014-06-15 10:20,93,1,42,5,19,10,5,1,23
2014-06-15 10:30,75,2,48,6,10,5,11,3,25
2014-06-15 10:40,80,1,75,5,9,12,13,1,24
2014-06-15 10:50,86,2,52,4,25,12,10,1,35
2014-06-15 11:00,59,1,44,5,8,11,8,1,33
2014-06-15 11:10,37,2,34,2,12,10,4,1,12
2014-06-15 11:20,57,1,45,6,11,16,7,3,23
2014-06-15 11:30,75,2,45,3,8,12,8,1,17
2014-06-15 11:40,57,1,52,5,21,13,10,1,21
2014-06-15 11:50,70,1,47,9,17,6,5,1,18
2014-06-15 12:00,52,1,31,2,8,9,9,1,26
2014-06-15 12:10,75,1,40,7,11,8,7,1,26
2014-06-15 12:20,76,1,38,2,20,12,10,1,44
2014-06-15 12:30,57,1,34,6,5,11,10,2,38
2014-06-15 12:40,61,1,23,2,9,13,10,2,42
2014-06-15 12:50,64,1,44,2,17,10,7,1,36
2014-06-15 13:00,54,1,28,2,12,12,9,1,53
2014-06-15 13:10,78,1,39,9,14,11,10,2,47
2014-06-15 13:20,112,1,43,9,11,14,10,2,21
2014-06-15 13:30,93,1,37,5,21,12,7,1,23
2014-06-15 13:40,80,1,41,10,5,13,8,2,23
2014-06-15 13:50,85,1,53,5,16,9,10,1,29
2014-06-15 14:00,60,2,49,4,7,15,9,1,29
2014-06-15 14:10,109,1,27,13,11,9,6,1,47
2014-06-15 14:20,94,1,44,6,8,12,8,1,35
2014-06-15 14:30,92,2,53,4,6,14,13,2,27
2014-06-15 14:40,90,1,20,1,10,6,5,1,35
2014-06-15 14:50,71,2,28,3,12,10,9,1,27
2014-06-15 15:00,80,1,30,5,13,11,13,1,38
2014-06-15 15:10,70,2,23,9,13,9,12,1,25
2014-06-15 15:20,80,2,24,2,12,11,15,2,36
2014-06-15 15:30,105,2,32,3,9,13,13,1,21
2014-06-15 15:40,87,1,35,3,11,6,13,1,11
2014-06-15 15:50,110,2,49,4,15,14,8,2,28
2014-06-15 16:00,83,2,25,6,22,40,21,1,30
2014-06-15 16:10,90,3,26,5,14,19,14,1,15
2014-06-15 16:20,94,1,33,4,17,12,15,1,22
2014-06-15 16:30,76,1,37,3,8,17,13,1,20
2014-06-15 16:40,82,1,31,4,12,7,10,2,14
2014-06-15 16:50,61,1,39,9,8,11,10,2,31
2014-06-15 17:00,65,3,29,6,7,13,11,1,25
2014-06-15 17:10,62,2,25,1,17,13,19,1,29
2014-06-15 17:20,62,1,56,8,14,13,22,1,27
2014-06-15 17:30,56,2,31,4,14,10,12,1,27
2014-06-15 17:40,72,1,25,5,10,14,15,1,31
2014-06-15 17:50,69,1,29,5,14,16,15,1,24
2014-06-15 18:00,69,1,33,7,6,13,19,1,17
2014-06-15 18:10,70,12,29,2,11,8,12,1,19
2014-06-15 18:20,65,1,37,8,24,14,15,1,18
2014-06-15 18:30,61,2,24,4,19,8,16,1,18
2014-06-15 18:40,57,1,25,4,14,10,14,1,10
2014-06-15 18:50,65,1,15,4,18,16,27,2,12
2014-06-15 19:00,54,1,25,7,13,12,21,1,17
2014-06-15 19:10,60,5,29,4,10,12,12,2,29
2014-06-15 19:20,96,1,41,9,22,113,17,1,27
2014-06-15 19:30,46,1,35,4,18,58,19,1,34
2014-06-15 19:40,55,1,29,8,13,35,10,2,33
2014-06-15 19:50,62,1,40,8,18,22,13,1,20
2014-06-15 20:00,49,2,16,4,11,19,15,1,21
2014-06-15 20:10,47,1,28,2,13,16,16,2,27
2014-06-15 20:20,65,1,24,3,12,20,14,3,23
2014-06-15 20:30,66,1,35,2,12,26,17,2,21
2014-06-15 20:40,60,1,33,11,12,15,8,1,24
2014-06-15 20:50,47,2,39,7,12,16,17,3,25
2014-06-15 21:00,35,1,39,3,14,19,15,1,28
2014-06-15 21:10,39,1,40,4,9,12,11,1,30
2014-06-15 21:20,55,1,52,11,18,10,14,1,16
2014-06-15 21:30,46,1,48,5,14,16,11,1,25
2014-06-15 21:40,61,1,25,2,7,11,11,1,28
2014-06-15 21:50,66,1,37,6,17,13,13,1,20
2014-06-15 22:00,46,1,23,4,9,11,16,2,22
2014-06-15 22:10,74,2,23,4,22,19,11,1,14
2014-06-15 22:20,55,1,29,5,14,14,11,50,39
2014-06-15 22:30,45,1,20,2,10,8,13,1,15
2014-06-15 22:40,35,1,25,5,11,13,6,1,13
2014-06-15 22:50,61,2,23,4,15,11,8,1,13
2014-06-15 23:00,44,1,23,3,18,15,23,1,19
2014-06-15 23:10,31,1,23,10,14,10,20,1,20
2014-06-15 23:20,46,2,41,6,9,12,18,4,14
2014-06-15 23:30,52,1,126,2,6,7,5,1,19
2014-06-15 23:40,45,1,49,5,20,12,9,1,9
2014-06-15 23:50,42,1,38,2,11,7,8,1,13
2014-06-16 00:00,37,1,38,3,7,11,15,1,19
2014-06-16 00:10,29,1,39,2,13,6,27,1,15
2014-06-16 00:20,38,2,29,7,10,11,8,1,19
2014-06-16 00:30,29,1,39,5,2,10,7,1,13
2014-06-16 00:40,33,1,32,5,5,8,12,2,17
2014-06-16 00:50,36,1,33,9,15,8,9,1,18
2014-06-16 01:00,34,1,26,3,8,8,8,1,24
2014-06-16 01:10,36,2,29,4,10,10,13,7,19
2014-06-16 01:20,25,2,51,1,13,9,10,6,14
2014-06-16 01:30,29,2,34,7,7,3,17,2,23
2014-06-16 01:40,34,1,40,2,11,9,9,1,19
2014-06-16 01:50,48,1,31,3,9,6,4,2,13
2014-06-16 02:00,67,1,28,4,16,8,9,2,5
2014-06-16 02:10,109,1,18,1,21,8,9,2,10
2014-06-16 02:20,49,1,45,4,9,6,4,5,20
2014-06-16 02:30,51,1,14,2,2,4,5,3,13
2014-06-16 02:40,29,1,30,2,12,4,4,1,9
2014-06-16 02:50,26,1,26,3,5,9,5,1,7
2014-06-16 03:00,32,1,34,4,5,8,4,2,11
2014-06-16 03:10,39,2,27,3,10,9,4,1,17
2014-06-16 03:20,30,1,33,2,12,6,6,2,12
2014-06-16 03:30,33,1,34,2,6,9,5,1,12
2014-06-16 03:40,25,1,24,1,8,28,1,1,12
2014-06-16 03:50,30,4,27,4,9,15,4,1,9
2014-06-16 04:00,27,3,22,2,11,11,3,1,11
2014-06-16 04:10,26,1,30,2,17,7,4,1,14
2014-06-16 04:20,35,1,35,2,12,8,3,2,12
2014-06-16 04:30,35,2,27,5,9,11,4,1,18
2014-06-16 04:40,40,1,36,1,9,7,5,1,16
2014-06-16 04:50,45,1,29,4,16,5,6,1,19
2014-06-16 05:00,35,1,40,2,16,4,10,2,15
2014-06-16 05:10,38,2,37,1,9,6,15,1,16
2014-06-16 05:20,46,4,34,4,11,10,9,3,18
2014-06-16 05:30,29,1,30,10,6,12,6,2,9
2014-06-16 05:40,31,1,30,1,8,6,10,3,13
2014-06-16 05:50,42,1,34,2,20,7,2,2,16
2014-06-16 06:00,41,1,31,4,15,11,6,1,23
2014-06-16 06:10,46,1,45,7,12,13,6,2,16
2014-06-16 06:20,48,1,54,5,13,10,6,1,16
2014-06-16 06:30,39,1,37,4,9,16,15,2,15
2014-06-16 06:40,47,1,53,12,15,7,6,1,17
2014-06-16 06:50,48,1,62,2,22,11,9,1,18
2014-06-16 07:00,43,1,53,3,13,8,7,1,17
2014-06-16 07:10,38,1,47,4,28,11,5,1,23
2014-06-16 07:20,56,1,45,6,23,6,18,1,19
2014-06-16 07:30,51,1,44,5,16,6,7,1,15
2014-06-16 07:40,43,2,51,4,28,17,11,1,10
2014-06-16 07:50,51,1,55,6,11,9,10,1,30
2014-06-16 08:00,40,1,51,5,10,4,12,1,22
2014-06-16 08:10,45,2,56,5,45,13,6,2,21
2014-06-16 08:20,39,1,41,3,112,13,16,1,40
2014-06-16 08:30,51,1,34,2,59,11,12,1,32
2014-06-16 08:40,46,1,57,4,32,6,10,1,23
2014-06-16 08:50,49,1,40,7,78,10,14,1,31
2014-06-16 09:00,54,1,64,8,15,8,6,1,24
2014-06-16 09:10,58,1,44,9,17,7,6,1,22
2014-06-16 09:20,50,1,57,7,20,7,15,1,34
2014-06-16 09:30,48,1,49,3,9,7,15,1,23
2014-06-16 09:40,71,1,41,1,18,12,13,1,21
2014-06-16 09:50,63,2,40,6,17,10,13,1,20
2014-06-16 10:00,62,1,47,6,13,9,16,1,26
2014-06-16 10:10,59,1,42,8,11,11,24,2,98
2014-06-16 10:20,71,1,65,10,11,11,13,1,74
2014-06-16 10:30,50,2,47,4,8,11,3,1,37
2014-06-16 10:40,46,2,43,4,21,16,11,1,60
2014-06-16 10:50,76,1,42,5,10,9,18,1,58
2014-06-16 11:00,67,1,48,5,15,11,13,1,49
2014-06-16 11:10,1,1,1,1,1,1,1,1,1
2014-06-16 11:20,1,1,1,1,1,1,1,1,1
2014-06-16 11:30,1,1,1,1,1,1,1,1,1
2014-06-16 11:40,57,2,48,6,13,8,11,1,28
2014-06-16 11:50,59,2,48,6,14,11,14,1,42
2014-06-16 12:00,68,2,45,3,10,12,9,1,27
2014-06-16 12:10,71,3,46,5,18,16,19,1,40
2014-06-16 12:20,89,1,60,4,23,11,15,1,38
2014-06-16 12:30,68,1,50,6,14,9,11,1,36
2014-06-16 12:40,96,1,39,2,10,14,9,1,30
2014-06-16 12:50,69,1,41,5,8,10,12,3,35
2014-06-16 13:00,77,1,48,4,12,14,16,1,30
2014-06-16 13:10,70,1,33,9,12,10,34,1,29
2014-06-16 13:20,95,2,53,6,16,9,15,2,34
2014-06-16 13:30,64,1,45,3,8,11,9,1,72
2014-06-16 13:40,66,1,38,6,14,10,17,1,52
2014-06-16 13:50,87,1,43,3,13,11,10,1,38
2014-06-16 14:00,50,1,29,4,14,18,14,1,39
2014-06-16 14:10,71,1,39,8,9,17,16,3,43
2014-06-16 14:20,63,1,44,5,11,17,18,1,55
2014-06-16 14:30,99,1,73,3,13,12,7,1,46
2014-06-16 14:40,67,3,42,5,19,20,20,1,29
2014-06-16 14:50,75,3,37,9,15,16,11,1,48
2014-06-16 15:00,53,1,27,12,7,18,19,1,40
2014-06-16 15:10,81,1,28,15,9,20,13,1,36
2014-06-16 15:20,57,1,41,20,15,10,14,1,39
2014-06-16 15:30,82,1,21,8,8,15,9,1,30
2014-06-16 15:40,75,2,20,26,15,14,13,1,23
2014-06-16 15:50,80,1,56,10,10,19,7,3,44
2014-06-16 16:00,98,1,24,3,23,15,10,1,38
2014-06-16 16:10,52,7,38,5,23,10,9,1,33
2014-06-16 16:20,68,1,38,6,16,9,7,1,50
2014-06-16 16:30,152,1,32,6,14,12,9,1,41
2014-06-16 16:40,95,1,114,7,16,9,7,1,30
2014-06-16 16:50,82,1,50,6,13,16,16,2,33
2014-06-16 17:00,54,1,46,3,10,11,10,2,27
2014-06-16 17:10,57,4,180,2,10,17,16,1,30
2014-06-16 17:20,67,1,206,7,8,15,14,2,23
2014-06-16 17:30,54,1,68,3,15,12,11,4,34
2014-06-16 17:40,43,1,46,3,10,22,6,4,19
2014-06-16 17:50,37,1,57,1,4,9,12,1,14
2014-06-16 18:00,83,1,52,2,15,14,10,1,27
2014-06-16 18:10,70,1,86,6,19,5,8,2,19
2014-06-16 18:20,73,1,130,9,11,16,10,1,32
2014-06-16 18:30,61,1,72,1,13,13,7,1,38
2014-06-16 18:40,79,1,43,8,12,10,13,1,28
2014-06-16 18:50,73,1,38,4,13,8,11,2,36
2014-06-16 19:00,72,1,52,4,10,10,10,1,19
2014-06-16 19:10,59,2,41,5,6,14,12,2,40
2014-06-16 19:20,86,1,75,6,16,21,12,2,36
2014-06-16 19:30,76,2,58,4,27,20,13,2,47
2014-06-16 19:40,74,1,51,8,23,13,7,1,42
2014-06-16 19:50,132,1,46,7,18,16,7,1,43
2014-06-16 20:00,51,1,45,2,18,6,9,2,28
2014-06-16 20:10,75,25,78,8,15,11,12,1,28
2014-06-16 20:20,69,1,40,7,12,10,12,2,20
2014-06-16 20:30,60,2,53,3,20,11,17,1,23
2014-06-16 20:40,51,2,60,6,18,11,23,2,46
2014-06-16 20:50,46,3,42,7,24,13,15,1,47
2014-06-16 21:00,53,1,37,6,12,15,7,1,20
2014-06-16 21:10,66,1,48,5,11,10,15,1,35
2014-06-16 21:20,49,1,46,15,17,15,24,1,35
2014-06-16 21:30,60,1,59,5,13,9,27,1,23
2014-06-16 21:40,63,2,24,2,9,8,17,1,18
2014-06-16 21:50,54,1,42,2,12,9,20,1,23
2014-06-16 22:00,44,1,35,8,10,8,4,1,19
2014-06-16 22:10,63,6,28,4,72,7,15,1,20
2014-06-16 22:20,61,1,34,3,68,11,22,1,23
2014-06-16 22:30,42,1,40,5,36,14,15,3,14
2014-06-16 22:40,34,1,32,3,19,12,7,5,22
2014-06-16 22:50,44,1,33,4,24,9,10,2,8
2014-06-16 23:00,30,1,34,5,23,8,15,1,17
2014-06-16 23:10,61,12,42,8,19,6,10,1,20
2014-06-16 23:20,47,1,42,6,35,7,14,1,24
2014-06-16 23:30,40,1,37,3,17,10,15,2,17
2014-06-16 23:40,46,1,40,5,22,13,17,1,23
2014-06-16 23:50,41,1,30,4,25,10,11,1,16
2014-06-17 00:00,37,1,30,5,23,9,10,1,13
2014-06-17 00:10,39,1,22,6,19,8,7,1,12
